frame,segment,x-coordinate,y-coordinate,velocity_x,velocity_y
0,2,492,284,-0.0021787793,0.008363429
0,2,496,284,-0.0021638616,0.0083831465
0,2,500,284,-0.0021559054,0.008262605
0,2,504,284,-0.0021486953,0.008168257
0,2,508,284,-0.0021444585,0.008132377
0,2,512,284,-0.0027772496,0.0151052885
0,2,516,284,-0.0027984183,0.014817718
0,2,520,284,-0.0028151255,0.014357823
0,2,524,284,-0.0028430661,0.014156041
0,2,528,284,-0.0028708554,0.013906531
0,2,532,284,-0.0028845607,0.013422058
0,2,536,284,-0.0028928788,0.012972414
0,2,540,284,-0.0028918865,0.012676286
0,2,544,284,-0.0027087366,0.010274649
0,2,548,284,-0.0027438866,0.01005555
0,2,552,284,-0.0027586878,0.009761872
0,2,556,284,-0.0027889025,0.009587841
0,2,560,284,-0.002824677,0.00932955
0,2,564,284,-0.0028460994,0.0089866
0,2,568,284,-0.0028492422,0.008686269
0,2,572,284,-0.0028415483,0.008536108
0,2,576,284,-0.002257309,0.008524549
0,2,580,284,-0.002183534,0.008155282
0,2,584,284,-0.002098697,0.007760811
0,2,588,284,-0.0020327682,0.0074444534
0,2,592,284,-0.0019856761,0.0071061268
0,2,596,284,-0.0019222791,0.0067290254
0,2,600,284,-0.0018418515,0.0063941856
0,2,604,284,-0.0017931075,0.006123273
0,2,608,284,-0.0030530423,0.0064347293
0,2,612,284,-0.0030726406,0.0062328377
0,2,616,284,-0.0031236443,0.006065945
0,2,620,284,-0.0031603554,0.0059257895
0,2,624,284,-0.003156181,0.005761017
0,3,628,284,-0.0031866773,0.0055304123
0,3,632,284,-0.0032519104,0.0053773676
0,3,636,284,-0.003256571,0.005296928
0,3,640,284,-0.0022106492,0.0037070424
0,3,644,284,-0.0023429028,0.0036879547
0,3,648,284,-0.0024410912,0.0036257394
0,3,652,284,-0.0025093392,0.0035891982
0,3,656,284,-0.0025831177,0.0035326374
0,3,660,284,-0.0026633684,0.0034692986
0,3,664,284,-0.0027330876,0.003373019
0,3,668,284,-0.0027980409,0.003257094
0,3,672,284,-0.0045206714,0.005535595
0,3,676,284,-0.0046375245,0.0054361275
0,3,680,284,-0.004810639,0.005401939
0,3,684,284,-0.0049659545,0.0053332364
0,3,688,284,-0.005093234,0.005235157
0,3,692,284,-0.0053626946,0.005028706
0,3,696,284,-0.0057750405,0.0048232786
0,3,700,284,-0.006246222,0.004600434
0,3,704,284,-0.0040503074,0.0040543545
0,3,708,284,-0.004124257,0.0041946657
0,3,712,284,-0.004165503,0.0042641223
0,3,716,284,-0.004146772,0.0044239988
0,3,720,284,-0.0042250897,0.0045023765
0,3,724,284,-0.0043843137,0.0045062
0,3,728,284,-0.0045749946,0.0043943846
0,3,732,284,-0.0048385398,0.004228995
0,3,736,284,-0.005887271,0.014205229
0,3,740,284,-0.005876445,0.013442378
0,3,744,284,-0.0059267115,0.013188691
0,3,748,284,-0.0060095857,0.01315989
0,3,752,284,-0.0061282786,0.013096688
0,3,756,284,-0.0061871246,0.013523959
0,3,760,284,-0.006231391,0.014206499
0,3,764,284,-0.006305216,0.014825998
0,3,768,284,-0.008214604,0.016119437
0,3,772,284,-0.008722886,0.0161858
0,3,776,284,-0.009233516,0.015963387
0,3,780,284,-0.0096506225,0.016126703
0,3,784,284,-0.010044135,0.01605257
0,3,788,284,-0.010509474,0.015689885
0,3,792,284,-0.010927192,0.01523975
0,3,796,284,-0.011183967,0.014954503
0,3,800,284,-0.017634932,0.02032364
0,3,804,284,-0.018289667,0.01996233
0,3,808,284,-0.018811572,0.019785201
0,3,812,284,-0.019211514,0.01966102
0,3,816,284,-0.019604143,0.019351844
0,3,820,284,-0.020098723,0.018839361
0,3,824,284,-0.020576924,0.018429305
0,3,828,284,-0.020804957,0.018306628
0,3,832,284,-0.01419596,0.0077104634
0,3,836,284,-0.01294786,0.0064029796
0,3,840,284,-0.011776316,0.00510192
0,3,844,284,-0.011002686,0.0038683964
0,1,188,288,-0.011491352,0.0033871948
0,1,192,288,-0.007804259,-0.000225301
0,1,196,288,-0.007556834,-8.706841e-05
0,1,200,288,-0.0072206743,5.2567488e-05
0,1,204,288,-0.0071297577,0.00018175524
0,1,208,288,-0.006976206,0.00037787424
0,1,212,288,-0.0068086023,0.0005556438
0,1,216,288,-0.006799246,0.00059806014
0,1,220,288,-0.007082905,0.00060572434
0,1,224,288,-0.017868733,-0.0028671771
0,1,228,288,-0.017457554,-0.0028011564
0,1,232,288,-0.01739914,-0.0027789266
0,1,236,288,-0.017245043,-0.0027168172
0,1,240,288,-0.016983593,-0.0025928724
0,1,244,288,-0.01684136,-0.0024863218
0,1,248,288,-0.016797401,-0.002422382
0,1,252,288,-0.016560974,-0.0023453273
0,1,256,288,-0.002840512,-9.487963e-05
0,1,260,288,-0.0029534947,-0.00013502252
0,1,264,288,-0.0028008502,-0.00017131536
0,1,268,288,-0.0027271407,-0.00018122743
0,1,272,288,-0.0027049994,-0.00010538967
0,1,276,288,-0.0026079745,-3.8313425e-05
0,1,280,288,-0.0025268742,2.1070891e-06
0,1,284,288,-0.0025602793,3.042729e-05
0,1,288,288,-0.011920859,-0.0012139884
0,1,292,288,-0.011689844,-0.0011848754
0,1,296,288,-0.011768979,-0.0012332343
0,1,300,288,-0.011762329,-0.0012478379
0,1,304,288,-0.011505797,-0.001193457
0,1,308,288,-0.011355022,-0.0011684491
0,1,312,288,-0.01129853,-0.0011612768
0,1,316,288,-0.011261192,-0.0011498303
0,1,320,288,-0.0029832784,0.0009192009
0,1,324,288,-0.002992639,0.00088788196
0,1,328,288,-0.0030193268,0.0008422106
0,1,332,288,-0.0030556899,0.0007843441
0,1,336,288,-0.0030795885,0.00073252834
0,1,340,288,-0.0030982965,0.00067891175
0,1,344,288,-0.003131819,0.00060480187
0,1,348,288,-0.0031738754,0.0005147657
0,1,352,288,-0.002954825,-9.599909e-05
0,1,356,288,-0.0030175224,-0.00018703399
0,1,360,288,-0.0030553676,-0.00027920946
0,1,364,288,-0.003092508,-0.00038887397
0,1,368,288,-0.0031314727,-0.00051883236
0,1,372,288,-0.003197546,-0.0007083721
0,1,376,288,-0.0032522648,-0.00088606414
0,1,380,288,-0.0033113495,-0.0010554029
0,1,384,288,-0.0053062616,-0.0030585034
0,1,388,288,-0.0053153043,-0.003183302
0,1,392,288,-0.0053656898,-0.0032898746
0,1,396,288,-0.0053974525,-0.0033849739
0,1,400,288,-0.0054159444,-0.0034844116
0,1,404,288,-0.0054347953,-0.0035920832
0,2,408,288,-0.005452575,-0.003700679
0,2,412,288,-0.005461295,-0.00378963
0,2,416,288,-0.0028057385,-0.0019793708
0,2,420,288,-0.0028525447,-0.002029953
0,2,424,288,-0.0028692805,-0.0020807565
0,2,428,288,-0.002898079,-0.0021061993
0,2,432,288,-0.0029281396,-0.0021031816
0,2,436,288,-0.0029821,-0.002130278
0,2,440,288,-0.0030339942,-0.0021546606
0,2,444,288,-0.0030693333,-0.0021808974
0,2,448,288,-0.0030519925,-0.00059748994
0,2,452,288,-0.0030171347,-0.0005598949
0,2,456,288,-0.0029957525,-0.00053683406
0,2,460,288,-0.002978495,-0.00051822147
0,2,464,288,-0.0029527356,-0.0004904399
0,2,468,288,-0.002920605,-0.00045578653
0,2,472,288,-0.0028872145,-0.00041977465
0,2,476,288,-0.002853341,-0.00038324174
0,2,480,288,-0.0024414062,6.1035153e-05
0,2,484,288,-0.0024414062,6.103516e-05
0,2,488,288,-0.002441406,6.1035156e-05
0,2,492,288,-0.0024414062,6.1035156e-05
0,2,496,288,-0.0024414065,6.1035156e-05
0,2,500,288,-0.0024414062,6.1035156e-05
0,2,504,288,-0.002441406,6.1035156e-05
0,2,508,288,-0.0024414065,6.1035156e-05
0,2,512,288,-0.0024414065,6.1035156e-05
0,2,516,288,-0.002441406,6.103515e-05
0,2,520,288,-0.0024414062,6.1035156e-05
0,2,524,288,-0.0024414062,6.1035156e-05
0,2,528,288,-0.0024414065,6.1035156e-05
0,2,532,288,-0.0024414062,6.1035156e-05
0,2,536,288,-0.0024414062,6.1035156e-05
0,2,540,288,-0.0024414062,6.1035156e-05
0,2,544,288,-0.002371594,0.0025259738
0,2,548,288,-0.0023698667,0.0026054494
0,2,552,288,-0.0023687163,0.0026411212
0,2,556,288,-0.002367648,0.0026787608
0,2,560,288,-0.0023651088,0.002767468
0,2,564,288,-0.0023631519,0.0028259344
0,2,568,288,-0.0023611137,0.002864875
0,2,572,288,-0.0023597572,0.0028915056
0,2,576,288,-0.0019233916,0.0035639417
0,2,580,288,-0.0018797616,0.003710425
0,2,584,288,-0.0018421334,0.0037781743
0,2,588,288,-0.0018225687,0.0038238289
0,2,592,288,-0.0018186676,0.0038189192
0,2,596,288,-0.001819027,0.0037423996
0,2,600,288,-0.0018264308,0.0035893205
0,2,604,288,-0.0018363786,0.0034960536
0,2,608,288,-0.001932597,0.007009559
0,2,612,288,-0.0019413121,0.0068743294
0,2,616,288,-0.0019643144,0.0067207688
0,2,620,288,-0.0019998152,0.006571109
0,2,624,288,-0.0020405394,0.006455753
0,3,628,288,-0.0020767455,0.0063209785
0,3,632,288,-0.002102091,0.0061788457
0,3,636,288,-0.002112441,0.006053494
0,3,640,288,-0.001990852,0.004545349
0,3,644,288,-0.002088006,0.0044589923
0,3,648,288,-0.002104314,0.0043918574
0,3,652,288,-0.0021419139,0.004329876
0,3,656,288,-0.0022229077,0.0042294
0,3,660,288,-0.0022930277,0.0041648955
0,3,664,288,-0.0023376942,0.004092262
0,3,668,288,-0.0023525609,0.003948867
0,3,672,288,-0.004329473,0.0055666007
0,3,676,288,-0.004423596,0.005415446
0,3,680,288,-0.004498476,0.0053652683
0,3,684,288,-0.004520397,0.0053355577
0,3,688,288,-0.0045536603,0.0052434113
0,3,692,288,-0.0046384344,0.0050490573
0,3,696,288,-0.0047409125,0.0047854134
0,3,700,288,-0.0048099738,0.004419576
0,3,704,288,-0.005779391,-0.00084183004
0,3,708,288,-0.005911368,-0.0008157563
0,3,712,288,-0.0060809813,-0.0009505013
0,3,716,288,-0.0062789563,-0.0011713812
0,3,720,288,-0.0065191253,-0.0014089163
0,3,724,288,-0.006719173,-0.0014913315
0,3,728,288,-0.006934806,-0.0016091943
0,3,732,288,-0.0072024013,-0.0017108422
0,3,736,288,-0.006627585,0.009068052
0,3,740,288,-0.006725425,0.0089687845
0,3,744,288,-0.006717655,0.008955681
0,3,748,288,-0.006705176,0.009025798
0,3,752,288,-0.0066681635,0.009183576
0,3,756,288,-0.006687754,0.009164154
0,3,760,288,-0.006793688,0.0090231085
0,3,764,288,-0.007013403,0.008936796
0,3,768,288,-0.014281841,0.0088481605
0,3,772,288,-0.014404633,0.008892093
0,3,776,288,-0.014557122,0.008827124
0,3,780,288,-0.014637997,0.008712101
0,3,784,288,-0.014788005,0.008577596
0,3,788,288,-0.014935762,0.008630494
0,3,792,288,-0.014974431,0.008839946
0,3,796,288,-0.014946628,0.009170006
0,3,800,288,-0.023952395,0.019206729
0,3,804,288,-0.02451954,0.019077651
0,3,808,288,-0.025038531,0.018736325
0,3,812,288,-0.025469853,0.018341169
0,3,816,288,-0.025869036,0.017557807
0,3,820,288,-0.026063802,0.016369484
0,3,824,288,-0.025961127,0.014642671
0,3,828,288,-0.025937025,0.012178674
0,3,832,288,-0.004736486,0.0043263133
0,3,836,288,-0.0045460407,0.0019011437
0,3,840,288,-0.0042721597,-0.0009415828
0,3,844,288,-0.0043578376,-0.0035268757
0,1,188,292,-0.01161285,0.0039106836
0,1,192,292,-0.007236777,-0.00013606879
0,1,196,292,-0.0070927925,4.0623967e-05
0,1,200,292,-0.0070916344,0.00017030379
0,1,204,292,-0.006886211,0.00029704516
0,1,208,292,-0.006768745,0.00045015055
0,1,212,292,-0.0064962376,0.00072230614
0,1,216,292,-0.0064272517,0.0008447055
0,1,220,292,-0.0065248576,0.00079267146
0,1,224,292,-0.017958757,-0.0028727918
0,1,228,292,-0.017572174,-0.002812669
0,1,232,292,-0.017341334,-0.0027560801
0,1,236,292,-0.0171234,-0.0026827825
0,1,240,292,-0.016831849,-0.0025875834
0,1,244,292,-0.016521562,-0.002474208
0,1,248,292,-0.01643165,-0.0024059613
0,1,252,292,-0.016311398,-0.0023779357
0,1,256,292,-0.002722828,-7.6532444e-05
0,1,260,292,-0.002832594,-9.9629775e-05
0,1,264,292,-0.0027520338,-8.935951e-05
0,1,268,292,-0.002692097,-0.00012033885
0,1,272,292,-0.0027437452,-9.01758e-05
0,1,276,292,-0.0027253574,-5.0651906e-05
0,1,280,292,-0.0027102341,-1.7728964e-05
0,1,284,292,-0.0027529635,-1.6475551e-05
0,1,288,292,-0.011781932,-0.0012113502
0,1,292,292,-0.011580255,-0.0011804334
0,1,296,292,-0.011584905,-0.0011921509
0,1,300,292,-0.011574233,-0.0012129982
0,1,304,292,-0.01135263,-0.001167322
0,1,308,292,-0.011093032,-0.0011232899
0,1,312,292,-0.010941051,-0.0010942393
0,1,316,292,-0.010928664,-0.0010926229
0,1,320,292,-0.0030266214,0.0008429691
0,1,324,292,-0.0030355128,0.0008123102
0,1,328,292,-0.003054136,0.0007653595
0,1,332,292,-0.0030961903,0.0006956839
0,1,336,292,-0.0031081191,0.0006588718
0,1,340,292,-0.0031318262,0.0005990282
0,1,344,292,-0.0031725168,0.0005168651
0,1,348,292,-0.0032223095,0.00042541826
0,1,352,292,-0.0029904705,-0.00018361493
0,1,356,292,-0.0030337719,-0.00026248873
0,1,360,292,-0.0030818789,-0.00037546692
0,1,364,292,-0.0031283582,-0.0005045526
0,1,368,292,-0.0031844808,-0.00064074574
0,1,372,292,-0.0032370947,-0.0008089739
0,1,376,292,-0.0032748068,-0.0009616658
0,1,380,292,-0.003337877,-0.0011483524
0,1,384,292,-0.0054082363,-0.00322593
0,1,388,292,-0.0054299952,-0.0033474935
0,1,392,292,-0.0054740184,-0.0034710192
0,1,396,292,-0.005490109,-0.0035482273
0,1,400,292,-0.005507934,-0.0036562977
0,1,404,292,-0.0055527226,-0.0037989146
0,2,408,292,-0.0055970205,-0.003929563
0,2,412,292,-0.00558679,-0.003989471
0,2,416,292,-0.0028453383,-0.002040307
0,2,420,292,-0.0028821097,-0.0021055725
0,2,424,292,-0.00291644,-0.0021715916
0,2,428,292,-0.0029506662,-0.0021936286
0,2,432,292,-0.0029930724,-0.0022154634
0,2,436,292,-0.0030307514,-0.002246354
0,2,440,292,-0.003048274,-0.002257115
0,2,444,292,-0.0030927584,-0.0022656138
0,2,448,292,-0.0031124353,-0.00066267804
0,2,452,292,-0.0030772411,-0.0006247207
0,2,456,292,-0.0030542142,-0.0005998858
0,2,460,292,-0.003025646,-0.00056907465
0,2,464,292,-0.0029947713,-0.000535776
0,2,468,292,-0.002967447,-0.0005063067
0,2,472,292,-0.0029361055,-0.00047250398
0,2,476,292,-0.0028919168,-0.00042484564
0,2,480,292,-0.0024414062,6.103516e-05
0,2,484,292,-0.002441406,6.1035156e-05
0,2,488,292,-0.0024414062,6.1035156e-05
0,2,492,292,-0.0024414062,6.1035156e-05
0,2,496,292,-0.002441406,6.1035156e-05
0,2,500,292,-0.002441406,6.103515e-05
0,2,504,292,-0.002441406,6.1035153e-05
0,2,508,292,-0.0024414062,6.1035156e-05
0,2,512,292,-0.0024414065,6.103516e-05
0,2,516,292,-0.002441407,6.103516e-05
0,2,520,292,-0.0024414062,6.1035153e-05
0,2,524,292,-0.002441406,6.103515e-05
0,2,528,292,-0.0024414062,6.1035156e-05
0,2,532,292,-0.0024414062,6.1035145e-05
0,2,536,292,-0.0024414062,6.1035156e-05
0,2,540,292,-0.0024414062,6.1035156e-05
0,2,544,292,-0.0023694683,0.002525243
0,2,548,292,-0.0023685442,0.0025853312
0,2,552,292,-0.002367599,0.0026065542
0,2,556,292,-0.002366936,0.0026155654
0,2,560,292,-0.0023650532,0.0026824581
0,2,564,292,-0.0023631048,0.0027267844
0,2,568,292,-0.0023617302,0.0027744703
0,2,572,292,-0.002360008,0.0028258502
0,2,576,292,-0.0019305804,0.0034283123
0,2,580,292,-0.0018903259,0.0035528897
0,2,584,292,-0.0018583923,0.0036263089
0,2,588,292,-0.0018429285,0.0036611953
0,2,592,292,-0.0018385268,0.0036675292
0,2,596,292,-0.0018380543,0.0036063637
0,2,600,292,-0.0018444285,0.0034554212
0,2,604,292,-0.0018431033,0.0033490818
0,2,608,292,-0.0019552098,0.006749948
0,2,612,292,-0.001972525,0.006570879
0,2,616,292,-0.0020046998,0.006371749
0,2,620,292,-0.0020432072,0.0062521235
0,2,624,292,-0.0020798135,0.0060922084
0,3,628,292,-0.00211291,0.005903095
0,3,632,292,-0.0021437376,0.005701399
0,3,636,292,-0.0021682254,0.0055728946
0,3,640,292,-0.0020219423,0.0043177404
0,3,644,292,-0.002116325,0.004225413
0,3,648,292,-0.0021513742,0.0041434933
0,3,652,292,-0.0021958582,0.0040715747
0,3,656,292,-0.0022584095,0.0040030815
0,3,660,292,-0.0023095694,0.003934453
0,3,664,292,-0.0023644392,0.003852983
0,3,668,292,-0.0024242734,0.0036603217
0,3,672,292,-0.004338247,0.0054604732
0,3,676,292,-0.004405211,0.0053613987
0,3,680,292,-0.004463681,0.005250964
0,3,684,292,-0.004514653,0.005160371
0,3,688,292,-0.004603606,0.0049403864
0,3,692,292,-0.0047585363,0.0045943866
0,3,696,292,-0.004875211,0.004126814
0,3,700,292,-0.0049401554,0.0035648064
0,3,704,292,-0.0060273195,-0.0014640533
0,3,708,292,-0.0062139337,-0.0014969569
0,3,712,292,-0.0064234645,-0.001650005
0,3,716,292,-0.0066418415,-0.0018294022
0,3,720,292,-0.006802427,-0.0019638285
0,3,724,292,-0.0069572674,-0.0020109846
0,3,728,292,-0.0071495706,-0.0021063036
0,3,732,292,-0.0073729884,-0.0021341569
0,3,736,292,-0.0068209,0.009039953
0,3,740,292,-0.0068968916,0.008903601
0,3,744,292,-0.0069566504,0.008787706
0,3,748,292,-0.00694961,0.008763484
0,3,752,292,-0.0069217146,0.0087947445
0,3,756,292,-0.0069720843,0.008710051
0,3,760,292,-0.0071051763,0.008643757
0,3,764,292,-0.007377919,0.00851116
0,3,768,292,-0.0145646045,0.008395056
0,3,772,292,-0.014668826,0.008388057
0,3,776,292,-0.014769722,0.008325217
0,3,780,292,-0.014831485,0.008330116
0,3,784,292,-0.014918759,0.008304554
0,3,788,292,-0.015028586,0.0083801765
0,3,792,292,-0.015058991,0.008563506
0,3,796,292,-0.015103522,0.008926836
0,3,800,292,-0.023675216,0.018581085
0,3,804,292,-0.024314003,0.01827461
0,3,808,292,-0.024946542,0.017728321
0,3,812,292,-0.025378065,0.017157072
0,3,816,292,-0.025528707,0.016584791
0,3,820,292,-0.025572073,0.015226119
0,3,824,292,-0.025595445,0.012609519
0,3,828,292,-0.025791973,0.0090412395
0,3,832,292,-0.0051092,0.002874239
0,3,836,292,-0.0042977347,0.0003054864
0,3,840,292,-0.0039246734,-0.0025463405
0,3,844,292,-0.003754254,-0.0050905435
0,1,188,296,-0.012017539,0.0043186555
0,1,192,296,-0.0068491986,-3.8685062e-05
0,1,196,296,-0.006826395,0.00015825391
0,1,200,296,-0.006868276,0.00031746607
0,1,204,296,-0.0068616145,0.00040585417
0,1,208,296,-0.006803303,0.0005204137
0,1,212,296,-0.006565901,0.00074480096
0,1,216,296,-0.0063257352,0.0008730848
0,1,220,296,-0.0061744065,0.0009760908
0,1,224,296,-0.018004194,-0.002872237
0,1,228,296,-0.017526772,-0.0027902625
0,1,232,296,-0.017212538,-0.0027160256
0,1,236,296,-0.01698563,-0.0026711696
0,1,240,296,-0.016612122,-0.002582083
0,1,244,296,-0.016314222,-0.0024924942
0,1,248,296,-0.016185338,-0.0024210168
0,1,252,296,-0.016060932,-0.0024011335
0,1,256,296,-0.0027210244,-6.997771e-05
0,1,260,296,-0.0028450463,-7.203017e-05
0,1,264,296,-0.0028171989,-3.3578766e-05
0,1,268,296,-0.0028083543,-4.5268225e-05
0,1,272,296,-0.0029267948,-5.2106312e-05
0,1,276,296,-0.0029949062,-3.3274468e-05
0,1,280,296,-0.0029635509,-2.4104429e-05
0,1,284,296,-0.0029982647,-3.8067697e-05
0,1,288,296,-0.011622385,-0.001190073
0,1,292,296,-0.011411363,-0.0011482841
0,1,296,296,-0.011269721,-0.0011216511
0,1,300,296,-0.0112176435,-0.0011203826
0,1,304,296,-0.0110303825,-0.0010822408
0,1,308,296,-0.010721566,-0.0010210474
0,1,312,296,-0.010612119,-0.001010809
0,1,316,296,-0.010568552,-0.0010120831
0,1,320,296,-0.0030408464,0.00080910954
0,1,324,296,-0.0030582305,0.000757197
0,1,328,296,-0.0030797878,0.0006960566
0,1,332,296,-0.0031098253,0.00063972955
0,1,336,296,-0.0031343102,0.0005898486
0,1,340,296,-0.003165294,0.0005253575
0,1,344,296,-0.0032100533,0.0004441688
0,1,348,296,-0.003259148,0.0003589047
0,1,352,296,-0.0030471992,-0.0002926302
0,1,356,296,-0.0030813706,-0.00037446292
0,1,360,296,-0.0031161928,-0.00047814476
0,1,364,296,-0.003160975,-0.0005992467
0,1,368,296,-0.00321988,-0.0007372593
0,1,372,296,-0.0032611429,-0.00088519463
0,1,376,296,-0.0032876797,-0.0010248527
0,1,380,296,-0.003312152,-0.0011528546
0,1,384,296,-0.005486389,-0.00340854
0,1,388,296,-0.00551983,-0.0035255812
0,1,392,296,-0.005567786,-0.0036558225
0,1,396,296,-0.0055866716,-0.0037369202
0,1,400,296,-0.0055764276,-0.003800606
0,1,404,296,-0.0056044706,-0.0039092246
0,2,408,296,-0.0056479033,-0.0040299194
0,2,412,296,-0.0056746416,-0.004108844
0,2,416,296,-0.0028897356,-0.0020933596
0,2,420,296,-0.0029182523,-0.002154896
0,2,424,296,-0.002947722,-0.0022225368
0,2,428,296,-0.0029792604,-0.0022589723
0,2,432,296,-0.0030142018,-0.002266387
0,2,436,296,-0.0030372343,-0.0022797526
0,2,440,296,-0.0030519508,-0.002288449
0,2,444,296,-0.0030674434,-0.002284726
0,2,448,296,-0.003162112,-0.00071625534
0,2,452,296,-0.0031261481,-0.0006774675
0,2,456,296,-0.003098437,-0.0006475807
0,2,460,296,-0.0030724066,-0.0006195067
0,2,464,296,-0.0030246,-0.0005679465
0,2,468,296,-0.0029913266,-0.000532061
0,2,472,296,-0.0029556672,-0.00049360155
0,2,476,296,-0.0029148434,-0.00044957254
0,2,480,296,-0.002441406,6.1035156e-05
0,2,484,296,-0.0024414062,6.103515e-05
0,2,488,296,-0.002441406,6.1035153e-05
0,2,492,296,-0.0024414062,6.1035156e-05
0,2,496,296,-0.0024414062,6.1035156e-05
0,2,500,296,-0.0024414065,6.103516e-05
0,2,504,296,-0.0024414062,6.103515e-05
0,2,508,296,-0.0024414065,6.1035156e-05
0,2,512,296,-0.0024414065,6.1035156e-05
0,2,516,296,-0.0024414065,6.1035156e-05
0,2,520,296,-0.0024414062,6.1035153e-05
0,2,524,296,-0.002441406,6.1035156e-05
0,2,528,296,-0.0024414062,6.1035156e-05
0,2,532,296,-0.0024414062,6.1035156e-05
0,2,536,296,-0.002441406,6.1035156e-05
0,2,540,296,-0.0024414062,6.103516e-05
0,2,544,296,-0.002367796,0.0025549943
0,2,548,296,-0.002367044,0.0025886442
0,2,552,296,-0.002366243,0.0026069502
0,2,556,296,-0.002365435,0.0026307905
0,2,560,296,-0.002364004,0.002665829
0,2,564,296,-0.0023622527,0.0027302308
0,2,568,296,-0.002361528,0.0027720167
0,2,572,296,-0.002359834,0.0028414512
0,2,576,296,-0.0019187293,0.0033360648
0,2,580,296,-0.0018863286,0.003407984
0,2,584,296,-0.0018613697,0.003468689
0,2,588,296,-0.0018491388,0.0035320371
0,2,592,296,-0.0018504085,0.0035856324
0,2,596,296,-0.0018549757,0.0035467837
0,2,600,296,-0.0018582657,0.0033979642
0,2,604,296,-0.0018489478,0.0032636144
0,2,608,296,-0.0019915893,0.006461354
0,2,612,296,-0.0020097084,0.006262499
0,2,616,296,-0.0020382546,0.0060710236
0,2,620,296,-0.002080446,0.0059501654
0,2,624,296,-0.0021076289,0.0058000376
0,3,628,296,-0.0021348747,0.0055957353
0,3,632,296,-0.0021684591,0.0053892666
0,3,636,296,-0.002205521,0.005309788
0,3,640,296,-0.002050241,0.004148825
0,3,644,296,-0.002133552,0.004054077
0,3,648,296,-0.0021913985,0.0039581815
0,3,652,296,-0.0022313285,0.003921801
0,3,656,296,-0.0022860034,0.0038975878
0,3,660,296,-0.0023334392,0.003808119
0,3,664,296,-0.0024006215,0.0036780748
0,3,668,296,-0.0025206893,0.0034456027
0,3,672,296,-0.004413316,0.005152701
0,3,676,296,-0.004466079,0.0050649988
0,3,680,296,-0.0045226486,0.0049660313
0,3,684,296,-0.0045790696,0.004823605
0,3,688,296,-0.004682566,0.004522479
0,3,692,296,-0.004834784,0.0039967317
0,3,696,296,-0.0049845944,0.0033740173
0,3,700,296,-0.0051040985,0.0026136981
0,3,704,296,-0.006163036,-0.0019801632
0,3,708,296,-0.0063756313,-0.00206766
0,3,712,296,-0.0066063683,-0.0022191308
0,3,716,296,-0.006812797,-0.0023718784
0,3,720,296,-0.0069918837,-0.0024245016
0,3,724,296,-0.0071362737,-0.0024653217
0,3,728,296,-0.0073343595,-0.0025310398
0,3,732,296,-0.007531942,-0.0024902846
0,3,736,296,-0.007041121,0.0087695345
0,3,740,296,-0.0071462193,0.008532804
0,3,744,296,-0.00717837,0.008487186
0,3,748,296,-0.007182734,0.008515385
0,3,752,296,-0.007218226,0.008417739
0,3,756,296,-0.007314564,0.008344878
0,3,760,296,-0.007448013,0.008302962
0,3,764,296,-0.007651571,0.008267498
0,3,768,296,-0.014988395,0.007977707
0,3,772,296,-0.014980891,0.007987414
0,3,776,296,-0.015078277,0.0079505015
0,3,780,296,-0.015137448,0.008041846
0,3,784,296,-0.015116467,0.008189864
0,3,788,296,-0.01521327,0.008279213
0,3,792,296,-0.015275925,0.008407918
0,3,796,296,-0.0153695615,0.008706486
0,3,800,296,-0.023641834,0.018076088
0,3,804,296,-0.024283685,0.017348053
0,3,808,296,-0.025003886,0.016598843
0,3,812,296,-0.025341736,0.016013125
0,3,816,296,-0.025194993,0.015009042
0,3,820,296,-0.02503378,0.012977332
0,3,824,296,-0.025178144,0.009790883
0,3,828,296,-0.025687223,0.0060791336
0,3,832,296,-0.0046498645,-1.9670304e-05
0,3,836,296,-0.00381817,-0.0024599715
0,3,840,296,-0.0030973214,-0.004815292
0,3,844,296,-0.0022661835,-0.006015944
0,1,188,300,-0.012640536,0.004385213
0,1,192,300,-0.0068160836,-2.2871973e-07
0,1,196,300,-0.0067589907,0.00021478935
0,1,200,300,-0.006792427,0.0003487481
0,1,204,300,-0.006964105,0.00040997146
0,1,208,300,-0.006895936,0.00055204163
0,1,212,300,-0.006689077,0.0007623889
0,1,216,300,-0.006337691,0.00088963815
0,1,220,300,-0.0060422607,0.00092311844
0,1,224,300,-0.017938742,-0.0028885
0,1,228,300,-0.017447323,-0.002786228
0,1,232,300,-0.017182328,-0.0027261365
0,1,236,300,-0.016874176,-0.0026574477
0,1,240,300,-0.01651757,-0.0025536632
0,1,244,300,-0.016146226,-0.0024475858
0,1,248,300,-0.015976429,-0.00240835
0,1,252,300,-0.016055182,-0.002440944
0,1,256,300,-0.0028670651,-8.229049e-05
0,1,260,300,-0.002968733,-8.1154496e-05
0,1,264,300,-0.0029382922,-2.9487417e-05
0,1,268,300,-0.002928863,-1.06079015e-05
0,1,272,300,-0.003026408,8.235698e-06
0,1,276,300,-0.003136829,2.126901e-05
0,1,280,300,-0.0032125455,1.5691217e-05
0,1,284,300,-0.0032292847,-3.4066135e-05
0,1,288,300,-0.011423266,-0.0011396108
0,1,292,300,-0.011208015,-0.0011003404
0,1,296,300,-0.011081741,-0.0010770197
